Trend,Case Number,Priority,State,Account,Product,Short Description,Sys Created On,Resolved At,"TTR (days, hrs, mins)","SLA Business Duration (days, hrs, mins)","SLA Actual Duration (days, hrs, mins)",TTR (Seconds),SLA Business Duration (Seconds),SLA Actual Duration (Seconds),SLA Stage,SLA Start Time,SLA Pause Time,SLA End Time,Assignment Group,Assigned To,Sys Updated On,Sys Updated By,Sys Mod Count,Problem,Description,Close Notes
Audit,CS1796468,4 - Low,Closed,Leeds Teaching Hospitals NHS Trust,Symphony,EEMAC Reporting,11/06/2026 09:44:31,11/06/2026 11:38:09,"1 hr, 53 mins","1 hr, 53 mins","1 hr, 53 mins",6818.0,6818.0,6818.0,Completed,11/06/2026 09:44:31,,25/06/2026 11:39:26,Acute Care Symphony Support Level 1,Konrad Siddons,25/06/2026 11:39:26,system,7,,"Hi team, 

Following recent guidance from NHSE, EEMAC is a new NHS England model of care allowing Emergency Medicine teams to manage selected patients beyond the traditional 4 hour standard within an ambulatory setting, while remaining under Emergency Medicine clinical responsibility.

National guidance is explicit that EEMAC is not an admission and remains part of the ED pathway, but that the 4 hour Emergency Care Standard (ECS) clock should stop at the point of transfer into EEMAC, while overall time under Emergency Medicine oversight must still be tracked to ensure patients do not remain in EEMAC in excess of 8 hours. For now the attendance type will remain the same, but in the future it is likely that EEMAC will be type 5 activity recording.

https://www.england.nhs.uk/long-read/extended-emergency-medicine-ambulatory-care-eemac-operating-principles/

At present we have no current workflow in Symphony that supports EEMAC reporting

We have two options proposed which will support the Trust in capturing this data and a third option that we are hoping you could provide knowledge and insight on. 

Option 1 – is it possible within the existing SJUH/LGI department builds within symphony, to create an EEMAC care group, which would stop the 4hr ECS clock, i.e. if the patient was moved at 2hrs, the patient would show as being seen, treated and discharged within 4hrs, and therefore not a breach, but the overall time in dept. clock would continue to count so that we can ensure the patient doesn’t spend longer than 12hrs on EEMAC.

Option 2 – build a new department for EEMAC, for LGI and SJUH, with type 5 activity reporting and ECDS reporting

Option 3 – Optum / EMIS guidance - Have you created EEMAC requirements for any other sites following this guidance. If so, how was this achieved it? Are you able to share what has worked well in other Trusts?

Functional Requirement 

• Ability to record transfer from ED to EEMAC as a discrete, time stamped event.
• Automatic stop of the 4 hour ECS clock at the point of EEMAC transfer.
• Continued tracking of total Emergency Medicine time, including:
o Time in ED
o Time in EEMAC
• Automated alerts/escalation when:
o Time in EEMAC approaches 8 hours
• Maintenance of continuous ECDS data capture, including:
o Tests, investigations, procedures
o Diagnoses and outcomes
• Recording of EEMAC location / care area for reporting and audit.
Data & Reporting Requirements
• Differentiation between:
o Standard ED attendances
o ED ? EEMAC pathway patients
• Ability to report:
o Volume of EEMAC activity
o Time spent in EEMAC
o Outcomes (discharge, admission, transfer back to ED)
• Alignment with ECDS, without breaking current SUS submissions.

Any guidance on workstreams undertaken by other Trusts would be incredibly useful.

It may be beneficial to set up a meeting to discuss this in further detail. 

Many thanks 

Megan Gregory","Hello Megan,
 
I'm pleased to let you know that we've found a resolution for your case CS1796468.
 
To resolve this:

I'm afraid your enquiry go some way beyond what we in Support are able to provide.
I would suggest your bets option would be to send details of what you need to your Optum / Emis Account Director, Linsey Scholefield, who should be able to provide or facilitate a suitable response.

Linsey.Scholefield@emishealth.com

Many thanks

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1796637,3 - Medium,Closed,Northern Care Alliance NHS Foundation Trust,Symphony,"SCR message, automatic email alert",11/06/2026 11:23:02,12/06/2026 16:23:25,"1 day, 5 hrs","3 hrs, 10 mins","3 hrs, 10 mins",104423.0,11450.0,11450.0,Completed,11/06/2026 11:23:02,,26/06/2026 16:23:27,Acute Care Symphony Support Level 1,Shazad Ishaque,26/06/2026 16:23:27,system,18,,"The trust is getting automatic error messages by email, warning of message timeouts. The text of the error is:

The NCA SCR Message Engine has recorded [20] message timeouts since [2026-06-11 08:10:00.380].
NCA Recipients: Please log a call with EMIS Symphony Support and ask them to check the PEL Message Audit on N-SYM-LVW-INT01.
EMIS Recipients: Please verify a call has been logged and investigate the issues on N-SYM-LVW-INT01.

Email is attached.","Hello,
 
I'm pleased to let you know that we've found a resolution for your case CS1796637.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1797375,6,Closed,Mid Yorkshire Teaching NHS Trust,Symphony,FW: Re. Subject access request,12/06/2026 11:57:29,15/06/2026 16:30:05,"3 days, 4 hrs, 32 mins",N/A,N/A,275556.0,,,,,,,Acute Care Symphony Support Level 1,Konrad Siddons,17/06/2026 14:46:24,aamir.maqsud@nhs.net,7,,"STOP! Unless you are EXPECTING THIS EMAIL do NOT click on any links, or open any attachments. This may be a phishing email that could compromise our security.

Please can you run an audit on Symphony for below please?

Thanks.

Aamir Maqsud
Digital Systems Manager
The Mid Yorkshire Teaching NHS Trust
Dewsbury & District Hospital
Halifax Road, Dewsbury,
West Yorkshire, WF13 4HS

From: DPO (MID YORKSHIRE TEACHING NHS TRUST) <midyorks.dpo@nhs.net>
Sent: 08 June 2026 13:38
To: HORLER, Jason (MID YORKSHIRE TEACHING NHS TRUST) <jason.horler@nhs.net>; WALSH, Jackie (MID YORKSHIRE TEACHING NHS TRUST) <jackie.walsh2@nhs.net>; MAQSUD, Aamir (MID YORKSHIRE TEACHING NHS TRUST) <aamir.maqsud@nhs.net>; PLYTAITYTE, Sandra (MID YORKSHIRE TEACHING NHS TRUST) <sandra.plytaityte@nhs.net>
Subject: Fw: Re. Subject access request
Importance: High

Dear all,
Can you run audit reports on staff member Dr Vivek Patel accessing the following patients record

3564204

Regards Martin Moorhouse


************************************************************************************** ******************************

This message may contain confidential information. If you are not the intended recipient please:
i) inform the sender that you have received the message in error before deleting it; and
ii) do not disclose, copy or distribute information in this e-mail or take any action in relation to its content (to do so is strictly prohibited and may be unlawful).
Thank you for your co-operation.

NHS.net Connect is the secure email, collaboration and directory service available for all NHS staff in England. NHS.net Connect is approved for exchanging patient data and other sensitive information with NHS.net Connect and other accredited email services.

For more information and to find out how you can switch visit Joining NHS.net Connect - NHS.net Connect Support<https://support.nhs.net/article-categories/joining-nhsmail/>","Hello Aamir,
 
I'm pleased to let you know that we've found a resolution for your case CS1797375.
 
To resolve this:

We have interrogated the Symphony audit tables for access to the specified patient's data by Dr Vivek Patel as follows:
.
Viewing the Demographic Data for the specified patient.
Viewing the eView data.
Searching for the patient using their Hospital Number, NHS Number, Name or Date of Birth.

None of the above searches returned any results.

I hope this helps

Many thanks. 

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1797384,4 - Low,Closed,Mid Yorkshire Teaching NHS Trust,Symphony,FW: Audit report for access - Morgan,12/06/2026 12:03:12,15/06/2026 16:29:33,"3 days, 4 hrs, 26 mins","12 hrs, 26 mins","3 days, 4 hrs, 26 mins",275181.0,44781.0,275181.0,Completed,12/06/2026 12:03:12,,29/06/2026 16:31:28,Acute Care Symphony Support Level 1,Konrad Siddons,29/06/2026 16:31:28,system,19,,"STOP! Unless you are EXPECTING THIS EMAIL do NOT click on any links, or open any attachments. This may be a phishing email that could compromise our security.

Please can you provide an audit on Symphony for below?

Thanks.

Aamir Maqsud
Digital Systems Manager
The Mid Yorkshire Teaching NHS Trust
Dewsbury & District Hospital
Halifax Road, Dewsbury,
West Yorkshire, WF13 4HS

From: DPO (MID YORKSHIRE TEACHING NHS TRUST) <midyorks.dpo@nhs.net>
Sent: 11 June 2026 11:26
To: WALSH, Jackie (MID YORKSHIRE TEACHING NHS TRUST) <jackie.walsh2@nhs.net>; CINNAMON, Gareth (MID YORKSHIRE TEACHING NHS TRUST) <gareth.cinnamon@nhs.net>; PISSANTCHEVA, Danielle (MID YORKSHIRE TEACHING NHS TRUST) <d.pissantcheva@nhs.net>; HORLER, Jason (MID YORKSHIRE TEACHING NHS TRUST) <jason.horler@nhs.net>; PLYTAITYTE, Sandra (MID YORKSHIRE TEACHING NHS TRUST) <sandra.plytaityte@nhs.net>; MAQSUD, Aamir (MID YORKSHIRE TEACHING NHS TRUST) <aamir.maqsud@nhs.net>
Subject: Audit report for access - Morgan
Importance: High

Dear all,

Can you please provide a full audit  of access to the following patients records from all your systems as soon as possible please

This is all access, no time / date limitations

Patient 1 (Mother): Hospital No: 141 5279.

Patient 2 (Child): Hospital No: 755 0854.

Patient 3 (Child): Hospital No: 745 8626.






Regards



[MYDS_Logo]

Martin Moorhouse

Information Governance
Manager





Office of Data Protection &
Information Governance
Mid Yorkshire Teaching NHS Trust

Dewsbury & District Hospital

Halifax Road, Dewsbury,

West Yorkshire, WF13 4HS



Book time with MOORHOUSE, Martin (MID YORKSHIRE TEACHING NHS TRUST) <https://outlook.office.com/bookwithme/user/c42051ec71a54007afa6cf684c40acea@nhs.net?anonymous&ismsaljsauthenabled&ep=pcard>






************************************************************************************** ******************************

This message may contain confidential information. If you are not the intended recipient please:
i) inform the sender that you have received the message in error before deleting it; and
ii) do not disclose, copy or distribute information in this e-mail or take any action in relation to its content (to do so is strictly prohibited and may be unlawful).
Thank you for your co-operation.

NHS.net Connect is the secure email, collaboration and directory service available for all NHS staff in England. NHS.net Connect is approved for exchanging patient data and other sensitive information with NHS.net Connect and other accredited email services.

For more information and to find out how you can switch visit Joining NHS.net Connect - NHS.net Connect Support<https://support.nhs.net/article-categories/joining-nhsmail/>","Hello Aamir,
 
I'm pleased to let you know that we've found a resolution for your case CS1797384.
 
To resolve this,

We have interrogated the Symphony audit tables.

Patient with Hospital Number 1415279 
Please find the attached spreadsheet showing details of users who have accessed data relating to the Patient with Hospital Number 1415279 in Symphony on any date.
The spreadsheet contains tabs for:

Users who have viewed the Demographic Data for the specified patient, viewed the eView data, searched for the patient using their Hospital Number and users who have carried out a Patient Search using the Date of Birth of the patient in question (though these searches may be for other patients).

We also checked for Users who have searched for the patient using their NHS Number or Name - no such searches were found.


Patient with Hospital Number 7550854 
Please find the attached spreadsheet showing details of users who have accessed data relating to the Patient with Hospital Number 7550854 in Symphony on any date.
The spreadsheet contains tabs for:

Users who have carried out a Patient Search using the Date of Birth of the patient in question (though these searches may be for other patients).

We also checked for Users who have viewed the Demographic Data for the specified patient, viewed the eView data, searched for the patient using their Hospital Number, NHS Number or Name - no such searches were found.


Patient with Hospital Number 7458626 
Please find the attached spreadsheet showing details of users who have accessed data relating to the Patient with Hospital Number 7458626 in Symphony on any date.
The spreadsheet contains tabs for:

Users who have viewed the Demographic Data for the specified patient, viewed the eView data, searched for the patient using their Hospital Number and users who have carried out a Patient Search using the Date of Birth of the patient in question (though these searches may be for other patients).

We also checked for Users who have searched for the patient using their NHS Number or Name - no such searches were found.



I hope this helps.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1797991,4 - Low,Closed,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Symphony,Audit Request - access of patient record ,15/06/2026 11:07:13,16/06/2026 13:37:23,"1 day, 2 hrs, 30 mins","10 hrs, 30 mins","1 day, 2 hrs, 30 mins",95410.0,37810.0,95410.0,Completed,15/06/2026 11:07:13,,30/06/2026 13:37:28,Acute Care Symphony Support Level 1,Konrad Siddons,30/06/2026 13:37:29,system,12,,"Hi, 
Can we please have an audit for who has accessed the following patient record between the given dates:
D1018585 from January 2023 to present date. 

Many Thanks, 
Laura","Hello Laura,
 
I'm pleased to let you know that we've found a resolution for your case CS1797991.
 
To resolve this:

We have interrogated the Symphony audit tables looking for details of users who have accessed data relating to the Patient with District Number D1018585 in Symphony since 01/01/2023..
We have created documents showing the results for Users who have carried accessed Patient Demographic Details for the Patient, accessed the eView data for the Patient or searched for the Patient using their District Number, Name or Date of Birth (though these DOB searches may be for other patients).

These have been placed on the Symphony share at location:

\\DH-SY02MFSCSLS\SymphonyDBH$\Support\CS1797991_Audits\

We also checked during the above period for Users who have searched for the Patient using their NHS Number - no such searches were found.

I hope this helps.

Many thanks.We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1798076,4 - Low,Closed,Health Service Executive,Symphony,Require audit report run,15/06/2026 11:55:16,18/06/2026 10:46:53,"2 days, 22 hrs, 51 mins","7 hrs, 13 mins","23 hrs, 13 mins",255097.0,25989.0,83589.0,Completed,15/06/2026 11:55:16,,02/07/2026 10:47:26,Acute Care Symphony Support Level 1,Gareth Evans,02/07/2026 10:47:27,system,19,,Require audit report run please for a patient requesting same as part of GDPR request. Date range is 09.11.2021 - 09.11.2021 what actions on symphony carried out (can see patient registered and discharged as did not wait) and who accessed this record - can you run audit from this 09.11.2021 to now to see who has viewed?. NGH-21-019011,"Hello Michelle,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1798076.
 
To resolve this, I provided as much audit information as was available.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1800288,4 - Low,Closed,Health Service Executive,Symphony,"Adding ""address"" to output",18/06/2026 12:35:39,18/06/2026 16:43:52,"4 hrs, 8 mins","4 hrs, 8 mins","4 hrs, 8 mins",14893.0,14893.0,14893.0,Completed,18/06/2026 12:35:39,,18/06/2026 16:47:19,Acute Care Symphony Support Level 1,Konrad Siddons,18/06/2026 16:47:19,andrew.cox@hse.ie,7,,"Hi there, hopefully a very quick question here. I'm wondering if it is possible to add Patient Address (all lines) to the output of an e-AUDIT search (which is then exported to Excel)? As an extension to this, is it possible to add arbitrary data elements to this export? Thanks so much!","Hello Andrew,
 
I'm pleased to let you know that we've found a resolution for your case CS1800288.
 
To resolve this:

Although users are able to define their own eAudit selection paraments based on existing DEP data and settings recorded, unfortunately, there is no mechanism for users (or Support) to tailor the resultant report output.
This is pre-determined and fixed.
The only way for this to be changed would be if a User Story was raised via your Account Director (Justin Murr - justin.murr@emishealth.com )and subject to acceptance by Product, incorporated into a future release or patch.

Many thanks. 
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1800403,3 - Medium,Closed,Brighton And Sussex University Hospitals NHS Trust,Symphony,Audit,18/06/2026 14:09:33,18/06/2026 14:11:27,1 min,1 min,1 min,114.0,114.0,114.0,Completed,18/06/2026 14:09:33,,02/07/2026 14:11:29,Acute Care Symphony Support Level 1,Sheree Chadwick,02/07/2026 14:11:29,system,8,,"
Please could you do an audit trail of access by a Noah Hendricks for me please, if possible today? I have run the audit report but it shows no more data after 25th March and I'm not sure why? Any information you could provide would be great.

","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1800403.
 
To resolve this, AUDITS PROVUDED
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
Audit,CS1802553,4 - Low,Closed,Northampton General Hospital NHS Trust,Symphony,Audit data request for specified patients between time period provided,23/06/2026 16:59:50,25/06/2026 18:04:20,"2 days, 1 hr, 4 mins",16 hrs,"2 days, 1 hr, 4 mins",176670.0,57610.0,176670.0,Completed,23/06/2026 16:59:50,,29/06/2026 08:26:33,Acute Care Symphony Support Level 1,Shazad Ishaque,29/06/2026 08:26:33,m.creighton@nhs.net,14,,"Please could you provide me with an extract containing details of who accessed and/or edited (with dates, times and action) the following records in Symphony between 01/01/2016 - 20/05/2016 .

Hosp No: 2182136
Hosp No: 2165095
Hosp No: 2152388
Hosp No: 2214133
Hosp No: 2236753

Thank you","Hello Michelle,
 
I'm pleased to let you know that we've found a resolution for your case CS1802553.

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1803522,4 - Low,Closed,Brighton And Sussex University Hospitals NHS Trust,Symphony,Staff Auidtt,25/06/2026 10:44:05,25/06/2026 11:39:05,55 mins,55 mins,55 mins,3300.0,3300.0,3300.0,Completed,25/06/2026 10:44:05,,09/07/2026 11:39:27,Acute Care Symphony Support Level 1,Sheree Chadwick,09/07/2026 11:39:27,system,9,,"I hope this email finds you well.   Can I please ask for your assistance?

 

We need an audit undertaken on Symphony system, each audit needs to provide information on what in the file has been viewed, whether anything has been added to or amended, or deleted or downloaded from the file.  This has been authorised by Heidi.

 

The audit is to be undertaken on a bank worker called Noah Hendricks, so that we can see what he has reviewed.

 

This audit has been authorised by Heidi Doubtfire-Lynn, who is cc'd into this email for clarity and confirmation.","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1803522.
 
To resolve this, I have emailed the results to Alison
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
Audit,CS1805515,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-08,29/06/2026 13:21:16,30/06/2026 13:31:46,"1 day, 10 mins","3 hrs, 38 mins","3 hrs, 52 mins",87030.0,13124.0,13933.0,Completed,29/06/2026 13:21:16,,30/06/2026 13:38:59,Acute Care Symphony Support Level 1,Gareth Evans,30/06/2026 13:39:01,system,13,,Please can you complete an audit using the parameters provided in the Word doc attached,"Hello Donna,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1805515.
 
To resolve this, I provided the requested audit.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1805790,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-09 P1,29/06/2026 16:07:47,30/06/2026 13:02:22,"20 hrs, 54 mins",53 mins,"1 hr, 26 mins",75275.0,3209.0,5192.0,Completed,29/06/2026 16:07:47,,30/06/2026 13:15:38,Acute Care Symphony Support Level 1,Gareth Evans,30/06/2026 13:15:39,system,18,,"Good afternoon,

Please can an audit be completed using the parameters in the Word doc.

Many thanks","Hello Donna,
 
Thanks for confirming that we’ve found a resolution for your case CS1805790.
 
To resolve this, I provided the requested audit.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1806178,5,Closed,Mid Yorkshire Teaching NHS Trust,Symphony,FW: majxa pt's,30/06/2026 10:48:10,01/07/2026 10:24:08,"23 hrs, 35 mins",N/A,N/A,84958.0,,,,,,,Acute Care Symphony Support Level 1,Sheree Chadwick,15/07/2026 10:25:28,system,22,,"STOP! Unless you are EXPECTING THIS EMAIL do NOT click on any links, or open any attachments. This may be a phishing email that could compromise our security.

Please can the below patient be added to the Majax incident please as it doesn't give us the option to edit the event on 28/6. We need this patient adding for audit purposes and reporting.

Thanks.

Aamir Maqsud
Senior Digital Systems Manager
The Mid Yorkshire Teaching NHS Trust
Dewsbury & District Hospital
Halifax Road, Dewsbury,
West Yorkshire, WF13 4HS

From: FLYNN, Paula (MID YORKSHIRE TEACHING NHS TRUST) <paula.flynn1@nhs.net>
Sent: 29 June 2026 13:56
To: MAQSUD, Aamir (MID YORKSHIRE TEACHING NHS TRUST) <aamir.maqsud@nhs.net>
Subject: FW: majxa pt's
Importance: High

Hi Aamir

Not sure if you can help the below patient wasn't book in via reception, not sure who booked them in, but they haven't booked in as a majax patient, they had put accident, Sam has changed it but as the majax now isn't live, the patient doesn't show up on the audit as it wasn't clicked onto whilst it was taking place.

QS 7457366

Thanks


Paula Flynn
Assistant Patient Service Manager for Emergency Medicine
Acute Care Division - Mid Yorkshire Hospitals NHS Trust

* 01924 541237 (ext:51237)
Mobile - 07874883358
* paula.flynn1@nhs.net<mailto:paula.flynn1@nhs.net>

[cid:image001.png@01DD07CE.03D63410]




From: RAYNER, Samantha (MID YORKSHIRE TEACHING NHS TRUST) <samantha.rayner@nhs.net<mailto:samantha.rayner@nhs.net>>
Sent: 28 June 2026 16:49
To: SMITH, Hannah (MID YORKSHIRE TEACHING NHS TRUST) <h.smith82@nhs.net<mailto:h.smith82@nhs.net>>; FLYNN, Paula (MID YORKSHIRE TEACHING NHS TRUST) <paula.flynn1@nhs.net<mailto:paula.flynn1@nhs.net>>; BAXTER, Rebecca (MID YORKSHIRE TEACHING NHS TRUST) <rebecca.baxter5@nhs.net<mailto:rebecca.baxter5@nhs.net>>
Subject: majxa pt's
Importance: High

Hi

These are the list of patients brought in yesterday (sunday 28/6/2026)

AS 7528592
JN 7449477
PF 7452283
DS 0577053
QS 7457366




Sam
Samantha Rayner
ED Receptionist
01924 541740
Email:  samantha<mailto:samantha.rayner@nhs.net>.rayner@nhs.net<mailto:samantha.rayner@nhs.net>


************************************************************************************** ******************************

This message may contain confidential information. If you are not the intended recipient please:
i) inform the sender that you have received the message in error before deleting it; and
ii) do not disclose, copy or distribute information in this e-mail or take any action in relation to its content (to do so is strictly prohibited and may be unlawful).
Thank you for your co-operation.

NHS.net Connect is the secure email, collaboration and directory service available for all NHS staff in England. NHS.net Connect is approved for exchanging patient data and other sensitive information with NHS.net Connect and other accredited email services.

For more information and to find out how you can switch visit Joining NHS.net Connect - NHS.net Connect Support<https://support.nhs.net/article-categories/joining-nhsmail/>","Hello Aamir,
 
I'm pleased to let you know that we've found a resolution for your case CS1806178.
 
To resolve this,Ran sql script to put the patient on the majax
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
Audit,CS1807531,3 - Medium,Closed,Norfolk and Norwich University Hospitals NHS Foundation Trust,Symphony,Full Audit of access to this patients records,01/07/2026 18:19:34,06/07/2026 14:54:56,"4 days, 20 hrs, 35 mins","21 hrs, 54 mins","4 days, 20 hrs, 35 mins",419722.0,78896.0,419722.0,Completed,01/07/2026 18:19:34,,20/07/2026 14:55:27,Acute Care Symphony Support Level 1,Shazad Ishaque,20/07/2026 14:55:28,system,15,,"URGENT - GDPR potential breach - Please provide a detailed audit log, including all access to the Patient 2286610 Loralei Atkin and their care over the past year. This should include any view access made, and any screens that might have shown care episodes for this patient.

The audit must include the staff login ID, full name, role, date and time of access, what data was accessed (or if not possible the screen access and what details might be on that screen).

This request was originally made through the account manager Thomas Jennings who was arranging a support person to assist in May","Hello Mark,
 
I'm pleased to let you know that we've found a resolution for your case CS1807531.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
Audit,CS1807879,4 - Low,Closed,Bedford Hospital NHS Trust,Symphony,Audit request,02/07/2026 11:40:27,02/07/2026 15:13:01,"3 hrs, 32 mins","2 hrs, 19 mins","2 hrs, 19 mins",12754.0,8396.0,8396.0,Completed,02/07/2026 11:40:27,,03/07/2026 11:09:21,Acute Care Symphony Support Level 1,Gareth Evans,03/07/2026 12:16:50,system,22,,"Hi,

Could you kindly produce an audit report for all user activity on patient V019939 from 22/06/2026 to present please?

Thank you.

Kind regards,
Kahlil","Hello Kahlil,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1807879.
 
To resolve this, I provided the requested audit; and in response to your follow-up I provided Tom's email address.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1808325,4 - Low,Closed,Norfolk and Norwich University Hospitals NHS Foundation Trust,Symphony,"Audit of access to patient record, plus any & all changes made to the record",02/07/2026 17:38:11,06/07/2026 16:57:04,"3 days, 23 hrs, 18 mins","15 hrs, 57 mins","3 days, 23 hrs, 18 mins",343133.0,57424.0,343133.0,Completed,02/07/2026 17:38:11,,20/07/2026 16:57:27,Acute Care Symphony Support Level 1,Shazad Ishaque,20/07/2026 16:57:28,system,15,,"a Parent has made a GDPR Subject access request for audit logs of all access (edit/view, change, delete etc) of their daughters records in Symphony between 14/01/2026 to 25/01/2026. Patient hospital number is 1793922
They have also asked for details of any changes and additions, removals of information and any markers that have been set - showing the details (words) of the changes including but not limited to;
Safeguarding markers
mentions of ""Domestic Violence""
and/or ""No contact for family / Father""
Any Reed coding
Metadata footprint.","Hello Mark,
 
I'm pleased to let you know that we've found a resolution for your case CS1808325.

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1809663,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-10 P1,06/07/2026 15:53:51,07/07/2026 18:07:02,"1 day, 2 hrs, 13 mins","9 hrs, 6 mins","1 day, 2 hrs, 13 mins",94391.0,32769.0,94391.0,Completed,06/07/2026 15:53:51,,09/07/2026 12:41:14,Acute Care Symphony Support Level 1,Shazad Ishaque,09/07/2026 12:41:14,donna.bobbit@nhs.net,15,,Please can you complete an audit using the parameters in the Word doc,"Hello Donna,
 
I'm pleased to let you know that we've found a resolution for your case CS1809663.
  
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1809667,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-10 P2,06/07/2026 15:54:56,07/07/2026 17:02:15,"1 day, 1 hr, 7 mins","9 hrs, 5 mins","1 day, 1 hr, 7 mins",90439.0,32704.0,90439.0,Completed,06/07/2026 15:54:56,,09/07/2026 12:38:32,Acute Care Symphony Support Level 1,Shazad Ishaque,09/07/2026 12:38:32,donna.bobbit@nhs.net,8,,Please can you complete an audit using the parameters in the Word doc,"Hello Donna,
 
I'm pleased to let you know that we've found a resolution for your case CS1809667.
 
I went through our standard audit scripts and there are no data/records for that patient for the date range ( between 01/12/2025 and 28/02/2026)  you specified. We did not find any attendances and no eView was accessed during this period.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1809668,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-10 P3,06/07/2026 15:56:02,07/07/2026 09:02:20,"17 hrs, 6 mins","1 hr, 6 mins","17 hrs, 6 mins",61578.0,3978.0,61578.0,Completed,06/07/2026 15:56:02,,09/07/2026 12:38:49,Acute Care Symphony Support Level 1,Gareth Evans,09/07/2026 12:38:50,system,12,,Please can you complete an audit using the parameters in the Word doc,"Hello Donna,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1809668.
 
I've run our standard audits and there are no records for that patient. There are no attendances (and therefore no DEPs), and no e-View accesses. Every search for the patient's surname has a different first name, and vice versa.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
